file,category,year,month,county,metric,value
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Spartanburg,Disposed,114
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Spartanburg,Disposed,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Spartanburg,Disposed,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Spartanburg,Disposed,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Spartanburg,Disposed,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Spartanburg,Disposed,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Spartanburg,Disposed,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Spartanburg,Pending end of Month,3399
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Spartanburg,Pending end of Month,3423
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Spartanburg,Pending end of Month,3335
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Spartanburg,Pending end of Month,3295
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Spartanburg,Pending end of Month,3353
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Spartanburg,Pending end of Month,3427
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Spartanburg,Pending end of Month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Spartanburg,Pending end of Month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Spartanburg,Pending end of Month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Spartanburg,Pending end of Month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Spartanburg,Pending end of Month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Spartanburg,Pending end of Month,
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Sumter,Pending first of month,811
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Sumter,Pending first of month,783
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Sumter,Pending first of month,782
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Sumter,Pending first of month,786
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Sumter,Pending first of month,793
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Sumter,Pending first of month,810
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Sumter,Pending first of month,819
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Sumter,Pending first of month,801
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Sumter,Pending first of month,824
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Sumter,Pending first of month,864
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Sumter,Pending first of month,840
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Sumter,Pending first of month,822
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Sumter,Added,57
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Sumter,Added,50
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Sumter,Added,58
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Sumter,Added,62
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Sumter,Added,51
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Sumter,Added,42
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Sumter,Added,75
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Sumter,Added,58
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Sumter,Added,84
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Sumter,Added,70
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Sumter,Added,54
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Sumter,Added,73
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Sumter,Disposed,85
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Sumter,Disposed,51
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Sumter,Disposed,54
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Sumter,Disposed,55
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Sumter,Disposed,34
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Sumter,Disposed,33
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Sumter,Disposed,93
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Sumter,Disposed,35
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Sumter,Disposed,44
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Sumter,Disposed,94
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Sumter,Disposed,72
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Sumter,Disposed,55
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Sumter,Pending end of Month,783
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Sumter,Pending end of Month,782
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Sumter,Pending end of Month,786
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Sumter,Pending end of Month,793
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Sumter,Pending end of Month,810
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Sumter,Pending end of Month,819
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Sumter,Pending end of Month,801
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Sumter,Pending end of Month,824
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Sumter,Pending end of Month,864
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Sumter,Pending end of Month,840
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Sumter,Pending end of Month,822
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Sumter,Pending end of Month,840
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Union,Pending first of month,296
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Union,Pending first of month,298
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Union,Pending first of month,299
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Union,Pending first of month,287
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Union,Pending first of month,267
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Union,Pending first of month,258
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Union,Pending first of month,258
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Union,Pending first of month,268
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Union,Pending first of month,270
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Union,Pending first of month,273
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Union,Pending first of month,273
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Union,Pending first of month,277
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Union,Added,28
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Union,Added,39
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Union,Added,25
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Union,Added,25
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Union,Added,14
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Union,Added,36
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Union,Added,36
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Union,Added,19
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Union,Added,33
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Union,Added,27
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Union,Added,28
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Union,Added,22
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Union,Disposed,29
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Union,Disposed,38
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Union,Disposed,39
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Union,Disposed,45
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Union,Disposed,23
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Union,Disposed,23
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Union,Disposed,23
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Union,Disposed,18
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Union,Disposed,31
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Union,Disposed,28
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Union,Disposed,26
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Union,Disposed,23
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Union,Pending end of Month,295
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Union,Pending end of Month,299
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Union,Pending end of Month,285
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Union,Pending end of Month,267
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Union,Pending end of Month,258
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Union,Pending end of Month,271
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Union,Pending end of Month,271
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Union,Pending end of Month,269
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Union,Pending end of Month,272
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Union,Pending end of Month,272
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Union,Pending end of Month,275
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Union,Pending end of Month,276
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Williamsburg,Pending first of month,602
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Williamsburg,Pending first of month,612
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Williamsburg,Pending first of month,611
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Williamsburg,Pending first of month,498
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Williamsburg,Pending first of month,662
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Williamsburg,Pending first of month,671
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Williamsburg,Pending first of month,687
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Williamsburg,Pending first of month,688
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Williamsburg,Pending first of month,688
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Williamsburg,Pending first of month,694
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Williamsburg,Pending first of month,690
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Williamsburg,Pending first of month,683
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Williamsburg,Added,29
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Williamsburg,Added,26
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Williamsburg,Added,41
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Williamsburg,Added,9
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Williamsburg,Added,32
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Williamsburg,Added,21
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Williamsburg,Added,26
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Williamsburg,Added,3
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Williamsburg,Added,27
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Williamsburg,Added,28
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Williamsburg,Added,28
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Williamsburg,Added,26
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Williamsburg,Disposed,19
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Williamsburg,Disposed,26
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Williamsburg,Disposed,25
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Williamsburg,Disposed,18
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Williamsburg,Disposed,22
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Williamsburg,Disposed,5
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Williamsburg,Disposed,18
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Williamsburg,Disposed,0
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Williamsburg,Disposed,18
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Williamsburg,Disposed,31
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Williamsburg,Disposed,33
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Williamsburg,Disposed,32
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,July,Williamsburg,Pending end of Month,612
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,August,Williamsburg,Pending end of Month,612
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,September,Williamsburg,Pending end of Month,627
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,October,Williamsburg,Pending end of Month,489
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,November,Williamsburg,Pending end of Month,672
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2013,December,Williamsburg,Pending end of Month,687
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,January,Williamsburg,Pending end of Month,695
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,February,Williamsburg,Pending end of Month,691
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,March,Williamsburg,Pending end of Month,697
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,April,Williamsburg,Pending end of Month,691
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,May,Williamsburg,Pending end of Month,685
estate_monthly_caseload_2013_to_2014.xlsx,Estate,2014,June,Williamsburg,Pending end of Month,677
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,July,Abbeville,Pending first of month,288
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,August,Abbeville,Pending first of month,287
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,September,Abbeville,Pending first of month,285
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,October,Abbeville,Pending first of month,281
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,November,Abbeville,Pending first of month,287
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,December,Abbeville,Pending first of month,280
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,January,Abbeville,Pending first of month,283
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,February,Abbeville,Pending first of month,287
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,March,Abbeville,Pending first of month,293
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,April,Abbeville,Pending first of month,295
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,May,Abbeville,Pending first of month,299
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,June,Abbeville,Pending first of month,289
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,July,Abbeville,Added,21
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,August,Abbeville,Added,22
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,September,Abbeville,Added,21
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,October,Abbeville,Added,26
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,November,Abbeville,Added,18
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,December,Abbeville,Added,26
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,January,Abbeville,Added,23
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,February,Abbeville,Added,21
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,March,Abbeville,Added,27
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,April,Abbeville,Added,24
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,May,Abbeville,Added,23
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,June,Abbeville,Added,24
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,July,Abbeville,Disposed,21
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,August,Abbeville,Disposed,25
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,September,Abbeville,Disposed,25
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,October,Abbeville,Disposed,20
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,November,Abbeville,Disposed,26
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,December,Abbeville,Disposed,23
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,January,Abbeville,Disposed,19
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,February,Abbeville,Disposed,14
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,March,Abbeville,Disposed,25
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,April,Abbeville,Disposed,21
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,May,Abbeville,Disposed,33
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,June,Abbeville,Disposed,43
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,July,Abbeville,Pending end of Month,288
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,August,Abbeville,Pending end of Month,284
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,September,Abbeville,Pending end of Month,281
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,October,Abbeville,Pending end of Month,287
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,November,Abbeville,Pending end of Month,279
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2014,December,Abbeville,Pending end of Month,283
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,January,Abbeville,Pending end of Month,287
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,February,Abbeville,Pending end of Month,294
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,March,Abbeville,Pending end of Month,295
estate_monthly_caseload_2014_to_2015.xlsx,Estate,2015,April,Abbeville,Pending end of Month,298
